Commodity Info,Consumption Units,Department,Fiscal Year,Quarter,Consumption,Emissions mtCO2e
RD100,Gallons,Fire Department,2020,Q2,782,0.26
RD100,Gallons,Fire Department,2020,Q2,800.9,0.26
RD100,Gallons,Fire Department,2020,Q2,801.1,0.26
RD100,Gallons,Fire Department,2020,Q2,802.5,0.26
RD100,Gallons,Fire Department,2020,Q2,802.9,0.26
RD100,Gallons,Fire Department,2020,Q2,981.4,0.32
RD100,Gallons,Fire Department,2020,Q2,1001.4,0.33
RD100,Gallons,Fire Department,2020,Q2,1002,0.33
RD100,Gallons,Fire Department,2020,Q2,1005.3,0.33
RD100,Gallons,Fire Department,2020,Q2,1007,0.33
RD100,Gallons,Fire Department,2020,Q2,1010,0.33
RD100,Gallons,Fire Department,2020,Q2,1101,0.36
RD100,Gallons,Fire Department,2020,Q2,1185.7,0.39
RD100,Gallons,Fire Department,2020,Q2,1210.8,0.4
RD100,Gallons,Fire Department,2020,Q2,1319.6,0.43
RD100,Gallons,Fire Department,2020,Q2,1325.2,0.43
RD100,Gallons,Fire Department,2020,Q2,1339.2,0.44
RD100,Gallons,Fire Department,2020,Q2,1366.2,0.45
RD100,Gallons,Fire Department,2020,Q2,1400,0.46
RD100,Gallons,Fire Department,2020,Q2,1449.8,0.47
RD100,Gallons,Fire Department,2020,Q2,1476.5,0.48
RD100,Gallons,Fire Department,2020,Q2,1500.8,0.49
RD100,Gallons,Fire Department,2020,Q2,1501.7,0.49
RD100,Gallons,Fire Department,2020,Q2,1546.9,0.51
RD100,Gallons,Fire Department,2020,Q2,1590.5,0.52
RD100,Gallons,Fire Department,2020,Q2,1705.7,0.56
RD100,Gallons,Fire Department,2020,Q2,1799,0.59
RD100,Gallons,Fire Department,2020,Q2,1801.5,0.59
RD100,Gallons,Fire Department,2020,Q2,1897.5,0.62
RD100,Gallons,Fire Department,2020,Q2,1965.5,0.64
RD100,Gallons,Fire Department,2022,Q2,43.4,0.01
RD100,Gallons,Fire Department,2022,Q2,46.5,0.02
RD100,Gallons,Fire Department,2022,Q2,286.7,0.09
RD100,Gallons,Fire Department,2022,Q2,300.3,0.1
RD100,Gallons,Fire Department,2022,Q2,350.1,0.11
RD100,Gallons,Fire Department,2022,Q2,500.7,0.16
RD100,Gallons,Fire Department,2022,Q2,501.6,0.16
RD100,Gallons,Fire Department,2022,Q2,614.6,0.2
RD100,Gallons,Fire Department,2022,Q2,617.4,0.2
RD100,Gallons,Fire Department,2022,Q2,713.3,0.23
RD100,Gallons,Fire Department,2022,Q2,753,0.25
RD100,Gallons,Fire Department,2022,Q2,800.4,0.26
RD100,Gallons,Fire Department,2022,Q2,804.9,0.26
RD100,Gallons,Fire Department,2022,Q2,900.2,0.29
RD100,Gallons,Fire Department,2022,Q2,903.7,0.3
RD100,Gallons,Fire Department,2022,Q2,946.9,0.31
RD100,Gallons,Fire Department,2022,Q2,985.7,0.32
RD100,Gallons,Fire Department,2022,Q2,997.9,0.33
RD100,Gallons,Fire Department,2022,Q2,1000,0.33
RD100,Gallons,Fire Department,2022,Q2,1000.6,0.33
RD100,Gallons,Fire Department,2022,Q2,1000.6,0.33
RD100,Gallons,Fire Department,2022,Q2,1000.9,0.33
RD100,Gallons,Fire Department,2022,Q2,1001,0.33
RD100,Gallons,Fire Department,2022,Q2,1001.2,0.33
RD100,Gallons,Fire Department,2022,Q2,1001.3,0.33
RD100,Gallons,Fire Department,2022,Q2,1003.6,0.33
RD100,Gallons,Fire Department,2022,Q2,1014.9,0.33
RD100,Gallons,Fire Department,2022,Q2,1014.9,0.33
RD100,Gallons,Fire Department,2022,Q2,1057.7,0.35
RD100,Gallons,Fire Department,2022,Q2,1200.3,0.39
RD100,Gallons,Fire Department,2022,Q2,1301.5,0.43
RD100,Gallons,Fire Department,2022,Q2,1308.5,0.43
RD100,Gallons,Fire Department,2022,Q2,1500.6,0.49
RD100,Gallons,Fire Department,2022,Q2,1516.2,0.5
RD100,Gallons,Fire Department,2022,Q2,1528.5,0.5
RD100,Gallons,Fire Department,2022,Q2,1544.6,0.5
RD100,Gallons,Fire Department,2022,Q2,1544.6,0.5
RD100,Gallons,Fire Department,2022,Q2,1601.1,0.52
RD100,Gallons,Fire Department,2022,Q2,1609,0.53
RD100,Gallons,Fire Department,2022,Q2,1655.2,0.54
RD100,Gallons,Fire Department,2022,Q2,1714.1,0.56
RD100,Gallons,Fire Department,2022,Q2,2001.1,0.65
RD100,Gallons,Fire Department,2022,Q2,2005.2,0.66
RD100,Gallons,Fire Department,2022,Q2,2062.4,0.67
RD100,Gallons,Fire Department,2022,Q2,2100.7,0.69
CNG,Gallons,Public Utilities Commission,2020,Q2,9,0.06
CNG,Gallons,Public Utilities Commission,2020,Q2,12,0.07
CNG,Gallons,Public Utilities Commission,2020,Q2,12,0.07
CNG,Gallons,Public Utilities Commission,2020,Q2,17,0.11
CNG,Gallons,Public Utilities Commission,2020,Q2,20,0.12
CNG,Gallons,Public Utilities Commission,2020,Q2,28,0.17
CNG,Gallons,Public Utilities Commission,2020,Q2,28,0.17
CNG,Gallons,Public Utilities Commission,2020,Q2,30,0.19
CNG,Gallons,Public Utilities Commission,2020,Q2,31,0.19
CNG,Gallons,Public Utilities Commission,2020,Q2,31,0.19
CNG,Gallons,Public Utilities Commission,2020,Q2,37,0.23
CNG,Gallons,Public Utilities Commission,2020,Q2,38,0.23
CNG,Gallons,Public Utilities Commission,2020,Q2,41,0.25
CNG,Gallons,Public Utilities Commission,2020,Q2,41,0.25
CNG,Gallons,Public Utilities Commission,2020,Q2,42,0.26
CNG,Gallons,Public Utilities Commission,2020,Q2,43,0.27
CNG,Gallons,Public Utilities Commission,2020,Q2,43,0.27
CNG,Gallons,Public Utilities Commission,2020,Q2,44,0.27
CNG,Gallons,Public Utilities Commission,2020,Q2,48,0.3
CNG,Gallons,Public Utilities Commission,2020,Q2,59,0.36
CNG,Gallons,Public Utilities Commission,2020,Q2,60,0.37
CNG,Gallons,Public Utilities Commission,2020,Q2,62,0.38
CNG,Gallons,Public Utilities Commission,2020,Q2,76,0.47
CNG,Gallons,Public Utilities Commission,2020,Q2,78,0.48
CNG,Gallons,Public Utilities Commission,2020,Q2,153,0.95
CNG,Gallons,Public Utilities Commission,2020,Q2,156,0.96
CNG,Gallons,Public Utilities Commission,2020,Q2,272,1.68
CNG,Gallons,Public Utilities Commission,2022,Q2,9,0.06
CNG,Gallons,Public Utilities Commission,2022,Q2,13,0.08
CNG,Gallons,Public Utilities Commission,2022,Q2,22,0.14
CNG,Gallons,Public Utilities Commission,2022,Q2,34,0.21
CNG,Gallons,Public Utilities Commission,2022,Q2,35,0.22
CNG,Gallons,Public Utilities Commission,2022,Q2,37,0.23
CNG,Gallons,Public Utilities Commission,2022,Q2,39,0.24
CNG,Gallons,Public Utilities Commission,2022,Q2,46,0.28
CNG,Gallons,Public Utilities Commission,2022,Q2,46,0.28
CNG,Gallons,Public Utilities Commission,2022,Q2,50,0.31
CNG,Gallons,Public Utilities Commission,2022,Q2,61,0.38
CNG,Gallons,Public Utilities Commission,2022,Q2,64,0.4
CNG,Gallons,Public Utilities Commission,2022,Q2,72,0.44
CNG,Gallons,Public Utilities Commission,2022,Q2,150,0.93
CNG,Gallons,Public Utilities Commission,2022,Q2,156,0.96
CNG,Gallons,Public Utilities Commission,2022,Q2,305,1.88
Gasoline,Gallons,Public Utilities Commission,2020,Q2,3,0.03
Gasoline,Gallons,Public Utilities Commission,2020,Q2,4,0.04
Gasoline,Gallons,Public Utilities Commission,2020,Q2,5,0.04
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2020,Q2,9,0.08
Gasoline,Gallons,Public Utilities Commission,2020,Q2,9,0.08
Gasoline,Gallons,Public Utilities Commission,2020,Q2,10,0.09
Gasoline,Gallons,Public Utilities Commission,2020,Q2,10,0.09
Gasoline,Gallons,Public Utilities Commission,2020,Q2,11,0.1
Gasoline,Gallons,Public Utilities Commission,2020,Q2,11,0.1
Gasoline,Gallons,Public Utilities Commission,2020,Q2,11,0.1
Gasoline,Gallons,Public Utilities Commission,2020,Q2,11,0.1
Gasoline,Gallons,Public Utilities Commission,2020,Q2,12,0.11
Gasoline,Gallons,Public Utilities Commission,2020,Q2,12,0.11
Gasoline,Gallons,Public Utilities Commission,2020,Q2,13,0.12
Gasoline,Gallons,Public Utilities Commission,2020,Q2,13,0.12
Gasoline,Gallons,Public Utilities Commission,2020,Q2,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,15,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,15,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,15,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,15,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q2,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q2,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q2,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q2,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q2,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q2,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q2,19,0.17
Gasoline,Gallons,Public Utilities Commission,2020,Q2,19,0.17
Gasoline,Gallons,Public Utilities Commission,2020,Q2,19,0.17
Gasoline,Gallons,Public Utilities Commission,2020,Q2,20,0.18
Gasoline,Gallons,Public Utilities Commission,2020,Q2,20,0.18
Gasoline,Gallons,Public Utilities Commission,2020,Q2,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q2,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q2,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q2,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q2,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q2,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q2,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q2,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q2,23,0.21
Gasoline,Gallons,Public Utilities Commission,2020,Q2,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q2,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q2,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q2,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q2,27,0.24
Gasoline,Gallons,Public Utilities Commission,2020,Q2,27,0.24
Gasoline,Gallons,Public Utilities Commission,2020,Q2,27,0.24
Gasoline,Gallons,Public Utilities Commission,2020,Q2,29,0.26
Gasoline,Gallons,Public Utilities Commission,2020,Q2,30,0.27
Gasoline,Gallons,Public Utilities Commission,2020,Q2,30,0.27
Gasoline,Gallons,Public Utilities Commission,2020,Q2,31,0.28
Gasoline,Gallons,Public Utilities Commission,2020,Q2,31,0.28
Gasoline,Gallons,Public Utilities Commission,2020,Q2,32,0.29
Gasoline,Gallons,Public Utilities Commission,2020,Q2,32,0.29
Gasoline,Gallons,Public Utilities Commission,2020,Q2,34,0.31
Gasoline,Gallons,Public Utilities Commission,2020,Q2,34,0.31
Gasoline,Gallons,Public Utilities Commission,2020,Q2,34,0.31
Gasoline,Gallons,Public Utilities Commission,2020,Q2,34,0.31
Gasoline,Gallons,Public Utilities Commission,2020,Q2,37,0.33
Gasoline,Gallons,Public Utilities Commission,2020,Q2,38,0.34
Gasoline,Gallons,Public Utilities Commission,2020,Q2,40,0.36
Gasoline,Gallons,Public Utilities Commission,2020,Q2,43,0.39
Gasoline,Gallons,Public Utilities Commission,2020,Q2,45,0.4
Gasoline,Gallons,Public Utilities Commission,2020,Q2,46,0.41
Gasoline,Gallons,Public Utilities Commission,2020,Q2,48,0.43
Gasoline,Gallons,Public Utilities Commission,2020,Q2,48,0.43
Gasoline,Gallons,Public Utilities Commission,2020,Q2,49,0.44
Gasoline,Gallons,Public Utilities Commission,2020,Q2,50,0.45
Gasoline,Gallons,Public Utilities Commission,2020,Q2,52,0.47
Gasoline,Gallons,Public Utilities Commission,2020,Q2,54,0.48
Gasoline,Gallons,Public Utilities Commission,2020,Q2,54,0.48
Gasoline,Gallons,Public Utilities Commission,2020,Q2,55,0.49
Gasoline,Gallons,Public Utilities Commission,2020,Q2,55,0.49
Gasoline,Gallons,Public Utilities Commission,2020,Q2,56,0.5
Gasoline,Gallons,Public Utilities Commission,2020,Q2,56,0.5
Gasoline,Gallons,Public Utilities Commission,2020,Q2,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q2,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q2,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q2,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q2,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q2,62,0.56
Gasoline,Gallons,Public Utilities Commission,2020,Q2,65,0.58
Gasoline,Gallons,Public Utilities Commission,2020,Q2,67,0.6
Gasoline,Gallons,Public Utilities Commission,2020,Q2,70,0.63
Gasoline,Gallons,Public Utilities Commission,2020,Q2,74,0.66
Gasoline,Gallons,Public Utilities Commission,2020,Q2,75,0.67
Gasoline,Gallons,Public Utilities Commission,2020,Q2,76,0.68
Gasoline,Gallons,Public Utilities Commission,2020,Q2,76,0.68
Gasoline,Gallons,Public Utilities Commission,2020,Q2,79,0.71
Gasoline,Gallons,Public Utilities Commission,2020,Q2,80,0.72
Gasoline,Gallons,Public Utilities Commission,2020,Q2,81,0.73
Gasoline,Gallons,Public Utilities Commission,2020,Q2,82,0.74
Gasoline,Gallons,Public Utilities Commission,2020,Q2,83,0.74
Gasoline,Gallons,Public Utilities Commission,2020,Q2,83,0.74
Gasoline,Gallons,Public Utilities Commission,2020,Q2,85,0.76
Gasoline,Gallons,Public Utilities Commission,2020,Q2,85.4,0.77
Gasoline,Gallons,Public Utilities Commission,2020,Q2,88,0.79
Gasoline,Gallons,Public Utilities Commission,2020,Q2,88,0.79
Gasoline,Gallons,Public Utilities Commission,2020,Q2,88.4,0.79
Gasoline,Gallons,Public Utilities Commission,2020,Q2,90,0.81
Gasoline,Gallons,Public Utilities Commission,2020,Q2,91,0.82
Gasoline,Gallons,Public Utilities Commission,2020,Q2,92,0.83
Gasoline,Gallons,Public Utilities Commission,2020,Q2,92,0.83
Gasoline,Gallons,Public Utilities Commission,2020,Q2,94,0.84
Gasoline,Gallons,Public Utilities Commission,2020,Q2,95,0.85
Gasoline,Gallons,Public Utilities Commission,2020,Q2,99,0.89
Gasoline,Gallons,Public Utilities Commission,2020,Q2,107,0.96
Gasoline,Gallons,Public Utilities Commission,2020,Q2,113,1.01
Gasoline,Gallons,Public Utilities Commission,2020,Q2,114,1.02
Gasoline,Gallons,Public Utilities Commission,2020,Q2,115,1.03
Gasoline,Gallons,Public Utilities Commission,2020,Q2,116,1.04
Gasoline,Gallons,Public Utilities Commission,2020,Q2,117,1.05
Gasoline,Gallons,Public Utilities Commission,2020,Q2,117.4,1.05
Gasoline,Gallons,Public Utilities Commission,2020,Q2,121,1.09
Gasoline,Gallons,Public Utilities Commission,2020,Q2,124,1.11
Gasoline,Gallons,Public Utilities Commission,2020,Q2,125,1.12
Gasoline,Gallons,Public Utilities Commission,2020,Q2,126,1.13
Gasoline,Gallons,Public Utilities Commission,2020,Q2,130,1.17
Gasoline,Gallons,Public Utilities Commission,2020,Q2,132,1.18
Gasoline,Gallons,Public Utilities Commission,2020,Q2,132,1.18
Gasoline,Gallons,Public Utilities Commission,2020,Q2,133,1.19
Gasoline,Gallons,Public Utilities Commission,2020,Q2,138,1.24
Gasoline,Gallons,Public Utilities Commission,2020,Q2,143,1.28
Gasoline,Gallons,Public Utilities Commission,2020,Q2,145,1.3
Gasoline,Gallons,Public Utilities Commission,2020,Q2,147,1.32
Gasoline,Gallons,Public Utilities Commission,2020,Q2,151,1.35
Gasoline,Gallons,Public Utilities Commission,2020,Q2,155,1.39
Gasoline,Gallons,Public Utilities Commission,2020,Q2,162,1.45
Gasoline,Gallons,Public Utilities Commission,2020,Q2,165,1.48
Gasoline,Gallons,Public Utilities Commission,2020,Q2,175,1.57
Gasoline,Gallons,Public Utilities Commission,2020,Q2,179,1.61
Gasoline,Gallons,Public Utilities Commission,2020,Q2,187,1.68
Gasoline,Gallons,Public Utilities Commission,2020,Q2,190,1.7
Gasoline,Gallons,Public Utilities Commission,2020,Q2,194,1.74
Gasoline,Gallons,Public Utilities Commission,2020,Q2,202,1.81
Gasoline,Gallons,Public Utilities Commission,2020,Q2,205,1.84
Gasoline,Gallons,Public Utilities Commission,2020,Q2,230,2.06
Gasoline,Gallons,Public Utilities Commission,2020,Q2,260,2.33
Gasoline,Gallons,Public Utilities Commission,2020,Q2,303,2.72
Gasoline,Gallons,Public Utilities Commission,2020,Q2,317,2.84
Gasoline,Gallons,Public Utilities Commission,2020,Q2,491.9,4.41
Gasoline,Gallons,Public Utilities Commission,2020,Q2,580.2,5.21
Gasoline,Gallons,Public Utilities Commission,2020,Q2,580.3,5.21
Gasoline,Gallons,Public Utilities Commission,2020,Q2,641.8,5.76
Gasoline,Gallons,Public Utilities Commission,2020,Q2,720.9,6.47
Gasoline,Gallons,Public Utilities Commission,2020,Q2,977,8.77
Gasoline,Gallons,Public Utilities Commission,2020,Q2,2055.3,18.44
Gasoline,Gallons,Public Utilities Commission,2020,Q2,2827.8,25.37
Gasoline,Gallons,Public Utilities Commission,2020,Q2,2857.4,25.64
Gasoline,Gallons,Public Utilities Commission,2020,Q2,3219.9,28.89
Gasoline,Gallons,Public Utilities Commission,2020,Q2,3421.7,30.7
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6255.9,56.14
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6293.9,56.48
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6300.1,56.53
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6360.3,57.07
Gasoline,Gallons,Public Utilities Commission,2020,Q2,6537.4,58.66
Gasoline,Gallons,Public Utilities Commission,2020,Q2,7264.5,65.19
Gasoline,Gallons,Public Utilities Commission,2020,Q2,7514.1,67.43
Gasoline,Gallons,Public Utilities Commission,2022,Q2,3,0.03
Gasoline,Gallons,Public Utilities Commission,2022,Q2,4,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q2,4,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q2,4,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q2,4,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q2,5,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q2,5,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q2,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q2,7,0.06
Gasoline,Gallons,Public Utilities Commission,2022,Q2,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q2,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q2,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q2,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q2,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q2,9,0.08
Gasoline,Gallons,Public Utilities Commission,2022,Q2,10,0.09
Gasoline,Gallons,Public Utilities Commission,2022,Q2,11,0.1
Gasoline,Gallons,Public Utilities Commission,2022,Q2,11,0.1
Gasoline,Gallons,Public Utilities Commission,2022,Q2,12,0.11
Gasoline,Gallons,Public Utilities Commission,2022,Q2,12,0.11
